CMPL_FAC_ID,SAND,SURV_DTE,DIP,AVG_ORIG_OIL_SAT,ORIG_OIL_H,RMNG_OIL_H,GAS_H,TOTAL_INJ,TOTAL_GNTL_INJ,Lin_Dist_Inj_Factor,SGMT_CUM_STM_INJ_1,FT_DIST_PAT_1,SGMT_CUM_STM_INJ_2,FT_DIST_PAT_2,SGMT_CUM_STM_INJ_3,FT_DIST_PAT_3,TOTAL_PROD,Lin_Dist_Prod_Factor,PCT_DESAT_TO_ORIG
142410,TULS_D2,7/22/2009,0.07,0.29,6.6,0.0,6.6,632717557.43,4109897,0.223,268002.0,115.0,152905.0,369.0,248184.0,427.0,43656976,0.279701075,1.0
142410,TULS_D2,5/4/2011,0.07,0.29,6.6,0.0,6.6,655306300.0,4248315,0.233,310968.0,115.0,152905.0,369.0,264420.0,427.0,45477889,0.28026899,1.0
142410,TULS_D2,11/19/2014,0.07,0.29,6.6,0.0,6.6,682988244.26,4265749,0.23399999999999999,311605.0,115.0,152905.0,369.0,277888.0,427.0,48656733,0.28348744,1.0
142410,TULS_C4,10/26/1995,0.07,0.21,14.0,14.0,0.0,107713184.82,442596,0.325,40582.0,115.0,75291.0,369.0,2876.0,427.0,9821629,0.236825977,0.0
142410,TULS_C4,1/1/2000,0.07,0.21,14.0,3.5,9.5,367161447.3,1793053,0.322,190194.0,115.0,196431.0,369.0,125665.0,427.0,25772972,0.28527984300000003,0.68
142410,TULS_C4,1/1/2003,0.07,0.21,14.0,3.5,9.5,482129202.65,1972647,0.35600000000000004,273541.0,115.0,200778.0,369.0,131555.0,427.0,34427656,0.27891161800000003,0.68
142410,TULS_C4,1/1/2004,0.07,0.21,14.0,3.5,11.0,512645771.1,2029024,0.361,288138.0,115.0,200778.0,369.0,139108.0,427.0,36634937,0.276252251,0.79
142410,TULS_C4,1/1/2006,0.07,0.21,14.0,3.5,11.0,564782847.09,2220400,0.368,311711.0,115.0,225504.0,369.0,166734.0,427.0,38877032,0.276681585,0.79
142410,TULS_C4,4/17/2008,0.07,0.21,14.0,3.5,11.0,610318397.48,2381129,0.373,332249.0,115.0,262111.0,369.0,177612.0,427.0,41994927,0.278074654,0.79
142410,TULS_C4,7/22/2009,0.07,0.21,14.0,3.5,11.0,632717557.43,2513679,0.371,340991.0,115.0,284259.0,369.0,178807.0,427.0,43656976,0.279701075,0.79
142410,TULS_D3,1/1/1990,0.07,0.27,9.9,9.9,0.0,0.0,0,0.386,0.0,115.0,0.0,369.0,0.0,,0,0.236825977,0.0
142410,TULS_D3,10/26/1995,0.07,0.27,9.9,9.9,0.0,107713184.82,373899,0.386,42102.0,115.0,10756.0,369.0,,,9821629,0.236825977,0.0
142410,TULS_D3,1/1/2004,0.07,0.27,9.9,6.0,3.9,512645771.1,1936749,0.365,195509.0,115.0,145956.0,369.0,0.0,427.0,36634937,0.276252251,0.39
142410,TULS_D3,1/1/2006,0.07,0.27,9.9,6.0,3.9,564782847.09,2185331,0.355,218681.0,115.0,145956.0,369.0,0.0,427.0,38877032,0.276681585,0.39
142410,TULS_D3,4/17/2008,0.07,0.27,9.9,5.5,4.4,610318397.48,2517960,0.354,234184.0,115.0,259980.0,369.0,0.0,427.0,41994927,0.278074654,0.44
142410,TULS_D3,7/22/2009,0.07,0.27,9.9,5.5,4.4,632717557.43,2640701,0.355,240155.0,115.0,313915.0,369.0,0.0,427.0,43656976,0.279701075,0.44
142410,TULS_D3,5/4/2011,0.07,0.27,9.9,5.5,4.4,655306300.0,2682689,0.35700000000000004,248539.0,115.0,321623.0,369.0,0.0,427.0,45477889,0.28026899,0.44
142410,TULS_D3,11/19/2014,0.07,0.27,9.9,5.5,4.4,682988244.26,2719794,0.355,248663.0,115.0,321623.0,369.0,0.0,427.0,48656733,0.28348744,0.44
142410,TULS_D4,10/26/1995,0.06,0.03,2.5,2.5,0.0,107713184.82,603152,0.28600000000000003,25909.0,115.0,204361.0,369.0,,,9821629,0.236825977,0.0
142410,TULS_D4,4/1/1997,0.06,0.03,2.5,2.5,0.0,202605566.94,969063,0.268,53963.0,115.0,288013.0,369.0,1049.0,427.0,15534076,0.264906766,0.0
142410,TULS_D4,1/1/2000,0.06,0.03,2.5,2.5,0.0,367161447.3,1666000,0.26,112600.0,115.0,312990.0,369.0,64195.0,427.0,25772972,0.28527984300000003,0.0
142410,TULS_D4,1/1/2003,0.06,0.03,2.5,2.5,0.0,482129202.65,2202604,0.268,173392.0,115.0,312990.0,369.0,94258.0,427.0,34427656,0.27891161800000003,0.0
142410,TULS_D4,1/1/2004,0.06,0.03,2.5,2.0,0.5,512645771.1,2417581,0.27,199458.0,115.0,312990.0,369.0,102554.0,427.0,36634937,0.276252251,0.2
142410,TULS_D4,1/1/2006,0.06,0.03,2.5,2.0,0.5,564782847.09,2828709,0.268,248083.0,115.0,312990.0,369.0,133092.0,427.0,38877032,0.276681585,0.2
142410,TULS_D4,4/17/2008,0.06,0.03,2.5,0.0,2.5,610318397.48,3104759,0.27699999999999997,293718.0,115.0,312990.0,369.0,149350.0,427.0,41994927,0.278074654,1.0
142410,TULS_D4,7/22/2009,0.06,0.03,2.5,0.0,2.5,632717557.43,3173788,0.278,320332.0,115.0,312990.0,369.0,154722.0,427.0,43656976,0.279701075,1.0
142410,TULS_D4,5/4/2011,0.06,0.03,2.5,0.0,2.5,655306300.0,3220116,0.27699999999999997,324524.0,115.0,312990.0,369.0,163267.0,427.0,45477889,0.28026899,1.0
142410,TULS_D4,11/19/2014,0.06,0.03,2.5,0.0,2.5,682988244.26,3308836,0.276,324586.0,115.0,312990.0,369.0,194501.0,427.0,48656733,0.28348744,1.0
142410,TULS_E2,1/1/1990,0.08,0.5,12.28,12.28,0.0,0.0,0,0.387,0.0,115.0,0.0,369.0,0.0,,0,0.236825977,0.0
142410,TULS_E2,10/26/1995,0.08,0.5,12.28,12.28,0.0,107713184.82,411019,0.387,12954.0,115.0,170029.0,369.0,,,9821629,0.236825977,0.0
142410,TULS_E2,4/1/1997,0.08,0.5,12.28,7.62,4.17,202605566.94,694078,0.401,26982.0,115.0,260665.0,369.0,,,15534076,0.264906766,0.34
142410,TULS_E2,1/1/2000,0.08,0.5,12.28,2.62,9.17,367161447.3,1255772,0.419,95639.0,115.0,417207.0,369.0,,,25772972,0.28527984300000003,0.75
142410,TULS_E2,1/1/2003,0.08,0.5,12.28,0.0,12.28,482129202.65,1654087,0.40399999999999997,140941.0,115.0,535837.0,369.0,,,34427656,0.27891161800000003,1.0
142410,TULS_E2,1/1/2004,0.08,0.5,12.28,0.0,12.28,512645771.1,1696752,0.40399999999999997,147987.0,115.0,536460.0,369.0,,,36634937,0.276252251,1.0
142410,TULS_E2,1/1/2006,0.08,0.5,12.28,0.0,12.28,564782847.09,1753092,0.408,164044.0,115.0,536460.0,369.0,,,38877032,0.276681585,1.0
142410,TULS_E2,4/17/2008,0.08,0.5,12.28,0.0,12.28,610318397.48,1782799,0.414,180634.0,115.0,536460.0,369.0,,,41994927,0.278074654,1.0
142410,TULS_E2,7/22/2009,0.08,0.5,12.28,0.0,12.28,632717557.43,1790537,0.415,186399.0,115.0,536460.0,369.0,,,43656976,0.279701075,1.0
142410,TULS_E2,5/4/2011,0.08,0.5,12.28,0.0,12.28,655306300.0,1798921,0.41700000000000004,190591.0,115.0,536460.0,369.0,,,45477889,0.28026899,1.0
142410,TULS_E2,11/19/2014,0.08,0.5,12.28,0.0,12.28,682988244.26,1799045,0.41700000000000004,190653.0,115.0,536460.0,369.0,,,48656733,0.28348744,1.0
142410,TULS_E3,1/1/1990,0.07,0.43,24.14,24.14,0.0,0.0,0,0.282,0.0,115.0,0.0,369.0,0.0,427.0,0,0.236825977,0.0
142410,TULS_E3,10/26/1995,0.07,0.43,24.14,24.14,0.0,107713184.82,1606490,0.282,132782.0,115.0,218608.0,369.0,63805.0,427.0,9821629,0.236825977,0.0
142410,TULS_E3,4/1/1997,0.07,0.43,24.14,24.14,0.0,202605566.94,2766849,0.299,276561.0,115.0,301730.0,369.0,217306.0,427.0,15534076,0.264906766,0.0
142410,TULS_E3,1/1/2000,0.07,0.43,24.14,19.14,5.0,367161447.3,4481848,0.27899999999999997,413006.0,115.0,369324.0,369.0,390570.0,427.0,25772972,0.28527984300000003,0.21
142410,TULS_E3,1/1/2003,0.07,0.43,24.14,8.26,15.88,482129202.65,6267907,0.266,518056.0,115.0,392003.0,369.0,565721.0,427.0,34427656,0.27891161800000003,0.66
142410,TULS_E3,1/1/2004,0.07,0.43,24.14,4.76,19.88,512645771.1,6749350,0.262,549147.0,115.0,392122.0,369.0,643014.0,427.0,36634937,0.276252251,0.82
142410,TULS_E3,1/1/2006,0.07,0.43,24.14,4.76,19.88,564782847.09,7351062,0.26,601731.0,115.0,392122.0,369.0,724766.0,427.0,38877032,0.276681585,0.82
142410,TULS_E3,4/17/2008,0.07,0.43,24.14,4.0,21.14,610318397.48,7857583,0.257,636030.0,115.0,392122.0,369.0,796528.0,427.0,41994927,0.278074654,0.88
142410,TULS_E3,7/22/2009,0.07,0.43,24.14,4.0,21.14,632717557.43,8088305,0.255,646042.0,115.0,392122.0,369.0,824547.0,427.0,43656976,0.279701075,0.88
142410,TULS_E4,10/26/1995,0.06,0.28,7.06,7.06,0.0,107713184.82,184045,0.465,42102.0,115.0,,,14552.0,427.0,9821629,0.236825977,0.0
142410,TULS_E4,4/1/1997,0.06,0.28,7.06,6.06,0.0,202605566.94,420090,0.47,87690.0,115.0,,,49007.0,427.0,15534076,0.264906766,0.0
142410,TULS_E4,1/1/2000,0.06,0.28,7.06,6.06,0.0,367161447.3,838578,0.43799999999999994,163165.0,115.0,,,80496.0,427.0,25772972,0.28527984300000003,0.0
142410,TULS_E4,1/1/2003,0.06,0.28,7.06,6.06,0.0,482129202.65,1189747,0.41700000000000004,225000.0,115.0,,,101309.0,427.0,34427656,0.27891161800000003,0.0
142410,TULS_E4,1/1/2004,0.06,0.28,7.06,6.06,0.5,512645771.1,1243782,0.423,240567.0,115.0,,,102968.0,427.0,36634937,0.276252251,0.07
142410,TULS_E4,1/1/2006,0.06,0.28,7.06,6.06,0.5,564782847.09,1384542,0.429,269982.0,115.0,,,119880.0,427.0,38877032,0.276681585,0.07
142410,TULS_E4,4/17/2008,0.06,0.28,7.06,4.82,2.24,610318397.48,1596705,0.419,299932.0,115.0,,,148621.0,427.0,41994927,0.278074654,0.32
142410,TULS_E4,7/22/2009,0.06,0.28,7.06,2.82,4.74,632717557.43,1658306,0.42,309789.0,115.0,,,161275.0,427.0,43656976,0.279701075,0.67
142410,TULS_E4,5/4/2011,0.06,0.28,7.06,2.82,4.74,655306300.0,1703482,0.426,326556.0,115.0,,,168111.0,427.0,45477889,0.28026899,0.67
142410,TULS_E4,11/19/2014,0.06,0.28,7.06,2.82,4.74,682988244.26,1744838,0.42,326805.0,115.0,,,172727.0,427.0,48656733,0.28348744,0.67
142410,TULS_E5,10/26/1995,0.07,0.13,6.68,6.68,0.0,107713184.82,115073,0.268,,,16193.0,369.0,,,9821629,0.236825977,0.0
142410,TULS_E5,4/1/1997,0.07,0.13,6.68,5.68,0.0,202605566.94,364278,0.226,,,34025.0,369.0,7090.0,427.0,15534076,0.264906766,0.0
142410,TULS_E5,1/1/2000,0.07,0.13,6.68,5.68,0.0,367161447.3,952995,0.225,16705.0,115.0,63858.0,369.0,55424.0,427.0,25772972,0.28527984300000003,0.0
142410,TULS_E5,1/1/2003,0.07,0.13,6.68,5.68,0.0,482129202.65,1425615,0.22399999999999998,37945.0,115.0,97005.0,369.0,85487.0,427.0,34427656,0.27891161800000003,0.0
142411,TULS_C5,10/28/1995,0.05,0.37,18.5,18.5,0.0,94924712.9,142871,0.49200000000000005,,,92756.0,328.0,,,13152862,0.465341965,0.0
142411,TULS_C5,4/1/1997,0.05,0.37,18.5,16.5,2.0,168724962.48,179529,0.49200000000000005,,,146538.0,328.0,,,19750310,0.436311867,0.11
142411,TULS_C5,1/1/2000,0.05,0.37,18.5,16.5,2.0,300660093.11,195002,0.49200000000000005,,,163257.0,328.0,,,32295721,0.419594852,0.11
142411,TULS_C5,1/1/2007,0.05,0.37,18.5,13.5,5.0,481154133.86,195002,0.49200000000000005,,,163257.0,328.0,,,49974031,0.41564994200000005,0.27
142411,TULS_C5,1/1/2004,0.05,0.37,18.5,13.5,5.0,427800976.65,195002,0.49200000000000005,,,163257.0,328.0,,,45349175,0.41886993899999997,0.27
142411,TULS_D5,10/28/1995,0.06,0.69,17.5,17.5,0.0,94924712.9,342224,0.371,6996.0,139.0,60019.0,328.0,82510.0,419.0,13152862,0.465341965,0.0
142411,TULS_D5,4/1/1997,0.06,0.69,17.5,17.5,0.0,168724962.48,669129,0.361,13849.0,139.0,94819.0,328.0,134811.0,419.0,19750310,0.436311867,0.0
142411,TULS_D5,1/1/2000,0.06,0.69,17.5,16.0,1.5,300660093.11,1199871,0.37,73756.0,139.0,163843.0,328.0,182395.0,419.0,32295721,0.419594852,0.09
142411,TULS_D5,1/1/2003,0.06,0.69,17.5,15.5,2.0,400093077.72,1538255,0.36,117247.0,139.0,192614.0,328.0,227198.0,419.0,43154184,0.420410766,0.11
142411,TULS_D5,1/1/2004,0.06,0.69,17.5,13.0,4.5,427800976.65,1635386,0.353,130892.0,139.0,193844.0,328.0,241268.0,419.0,45349175,0.41886993899999997,0.26
142411,TULS_D5,1/1/2007,0.06,0.69,17.5,7.5,10.0,481154133.86,1867594,0.345,177171.0,139.0,196584.0,328.0,275054.0,419.0,49974031,0.41564994200000005,0.57
142411,TULS_B1,10/28/1995,0.04,0.67,29.5,29.5,0.0,94924712.9,1068245,0.418,130557.0,139.0,146623.0,328.0,171375.0,419.0,13152862,0.465341965,0.0
142411,TULS_B1,4/1/1997,0.04,0.67,29.5,25.5,4.0,168724962.48,2161847,0.373,269125.0,139.0,241022.0,328.0,261393.0,419.0,19750310,0.436311867,0.14
142411,TULS_B1,1/1/2000,0.04,0.67,29.5,22.5,7.0,300660093.11,3922928,0.34,453099.0,139.0,347533.0,328.0,424227.0,419.0,32295721,0.419594852,0.24
142411,TULS_B1,1/1/2003,0.04,0.67,29.5,10.5,19.0,400093077.72,5330370,0.34,625496.0,139.0,393420.0,328.0,538251.0,419.0,43154184,0.420410766,0.64
142411,TULS_B1,1/1/2004,0.04,0.67,29.5,8.0,21.5,427800976.65,5641331,0.332,627310.0,139.0,421697.0,328.0,588141.0,419.0,45349175,0.41886993899999997,0.73
142411,TULS_B1,1/1/2007,0.04,0.67,29.5,7.0,22.5,481154133.86,6229875,0.314,627310.0,139.0,451580.0,328.0,630215.0,419.0,49974031,0.41564994200000005,0.76
142411,TULS_B4,10/28/1995,0.03,0.12,3.5,3.5,0.0,94924712.9,77722,0.31,,,,,39784.0,419.0,13152862,0.465341965,0.0
142411,TULS_B4,4/1/1997,0.03,0.12,3.5,3.5,0.0,168724962.48,147215,0.267,,,,,60681.0,419.0,19750310,0.436311867,0.0
142411,TULS_B4,1/1/2000,0.03,0.12,3.5,3.5,0.0,300660093.11,414076,0.188,,,,,96607.0,419.0,32295721,0.419594852,0.0
142411,TULS_B4,1/1/2003,0.03,0.12,3.5,3.5,0.0,400093077.72,460882,0.2,,,,,119038.0,419.0,43154184,0.420410766,0.0
142411,TULS_B4,1/1/2004,0.03,0.12,3.5,2.5,1.0,427800976.65,483912,0.20600000000000002,,,,,130380.0,419.0,45349175,0.41886993899999997,0.29
142411,TULS_B4,1/1/2007,0.03,0.12,3.5,2.5,1.0,481154133.86,675406,0.235,,,,,244530.0,419.0,49974031,0.41564994200000005,0.29
142411,TULS_B3,10/28/1995,0.03,0.54,16.0,16.0,0.0,94924712.9,480554,0.45899999999999996,45411.0,139.0,130025.0,328.0,94868.0,419.0,13152862,0.465341965,0.0
142411,TULS_B3,4/1/1997,0.03,0.54,16.0,12.0,4.0,168724962.48,746805,0.48700000000000004,93609.0,139.0,187986.0,328.0,144700.0,419.0,19750310,0.436311867,0.25
142411,TULS_B3,1/1/2000,0.03,0.54,16.0,11.0,5.0,300660093.11,1245527,0.501,181959.0,139.0,314341.0,328.0,228970.0,419.0,32295721,0.419594852,0.31
142411,TULS_B3,1/1/2003,0.03,0.54,16.0,11.0,5.0,400093077.72,1549242,0.505,233678.0,139.0,390466.0,328.0,279440.0,419.0,43154184,0.420410766,0.31
142411,TULS_B3,1/1/2004,0.03,0.54,16.0,11.0,5.0,427800976.65,1650746,0.498,236172.0,139.0,409740.0,328.0,306884.0,419.0,45349175,0.41886993899999997,0.31
142411,TULS_B3,1/1/2007,0.03,0.54,16.0,11.0,5.0,481154133.86,2065572,0.49,313499.0,139.0,497029.0,328.0,331363.0,419.0,49974031,0.41564994200000005,0.31
142411,TULS_C2,10/28/1995,0.04,0.21,9.5,9.5,0.0,94924712.9,412533,0.49200000000000005,19867.0,139.0,169143.0,328.0,36098.0,419.0,13152862,0.465341965,0.0
142411,TULS_C2,4/1/1997,0.04,0.21,9.5,9.5,0.0,168724962.48,684852,0.509,40954.0,139.0,267216.0,328.0,55726.0,419.0,19750310,0.436311867,0.0
142411,TULS_C2,1/1/2000,0.04,0.21,9.5,7.5,2.0,300660093.11,1403391,0.44299999999999995,127776.0,139.0,352859.0,328.0,98535.0,419.0,32295721,0.419594852,0.21
142411,TULS_C2,1/1/2003,0.04,0.21,9.5,6.5,3.0,400093077.72,1764947,0.446,183805.0,139.0,370853.0,328.0,121709.0,419.0,43154184,0.420410766,0.32
142411,TULS_C2,1/1/2004,0.04,0.21,9.5,5.0,4.5,427800976.65,1854517,0.442,201288.0,139.0,381308.0,328.0,127962.0,419.0,45349175,0.41886993899999997,0.47
142411,TULS_C2,1/1/2007,0.04,0.21,9.5,5.0,4.5,481154133.86,2078246,0.442,280391.0,139.0,392000.0,328.0,152313.0,419.0,49974031,0.41564994200000005,0.47
142411,TULS_C3,10/28/1995,0.06,0.3,7.5,7.5,0.0,94924712.9,436509,0.344,36896.0,139.0,,,190804.0,419.0,13152862,0.465341965,0.0
142411,TULS_C3,4/1/1997,0.06,0.3,7.5,4.0,3.5,168724962.48,716828,0.353,76057.0,139.0,,,306869.0,419.0,19750310,0.436311867,0.47
142411,TULS_C3,1/1/2000,0.06,0.3,7.5,2.5,5.0,300660093.11,1167952,0.363,126972.0,139.0,,,483113.0,419.0,32295721,0.419594852,0.67
142411,TULS_C3,1/1/2003,0.06,0.3,7.5,2.5,5.0,400093077.72,1763363,0.379,242319.0,139.0,,,682193.0,419.0,43154184,0.420410766,0.67
142411,TULS_C3,1/1/2004,0.06,0.3,7.5,2.5,5.0,427800976.65,1932809,0.37799999999999995,271414.0,139.0,,,746289.0,419.0,45349175,0.41886993899999997,0.67
142411,TULS_C3,1/1/2007,0.06,0.3,7.5,2.5,5.0,481154133.86,2155809,0.379,320442.0,139.0,12116.0,328.0,803706.0,419.0,49974031,0.41564994200000005,0.67
142411,TULS_D2,10/28/1995,0.07,0.18,8.0,8.0,0.0,94924712.9,667052,0.45,90950.0,139.0,103669.0,328.0,36098.0,419.0,13152862,0.465341965,0.0
142411,TULS_D2,4/1/1997,0.07,0.18,8.0,8.0,0.0,168724962.48,1412518,0.413,180043.0,139.0,163778.0,328.0,106168.0,419.0,19750310,0.436311867,0.0
142411,TULS_D2,1/1/2000,0.07,0.18,8.0,8.0,0.0,300660093.11,2381879,0.40700000000000003,321396.0,139.0,277900.0,328.0,186056.0,419.0,32295721,0.419594852,0.0
142411,TULS_D2,1/1/2003,0.07,0.18,8.0,8.0,0.0,400093077.72,3164098,0.38,408025.0,139.0,326079.0,328.0,260337.0,419.0,43154184,0.420410766,0.0
142411,TULS_D2,1/1/2004,0.07,0.18,8.0,0.0,8.0,427800976.65,3469958,0.365,442881.0,139.0,333400.0,328.0,283786.0,419.0,45349175,0.41886993899999997,1.0
142411,TULS_D2,1/1/2007,0.07,0.18,8.0,0.0,8.0,481154133.86,3921319,0.34600000000000003,500954.0,139.0,334085.0,328.0,306511.0,419.0,49974031,0.41564994200000005,1.0
142411,TULS_C4,1/1/1990,0.06,0.13,4.5,4.5,0.0,0.0,0,0.5489999999999999,0.0,139.0,0.0,328.0,0.0,419.0,0,0.465341965,0.0
142411,TULS_C4,10/28/1995,0.06,0.13,4.5,4.5,0.0,94924712.9,328676,0.5489999999999999,51087.0,139.0,60019.0,328.0,10314.0,419.0,13152862,0.465341965,0.0
142411,TULS_C4,4/1/1997,0.06,0.13,4.5,4.5,0.0,168724962.48,650044,0.563,105310.0,139.0,94819.0,328.0,13597.0,419.0,19750310,0.436311867,0.0
142411,TULS_C4,1/1/2000,0.06,0.13,4.5,4.5,0.0,300660093.11,1297552,0.536,211772.0,139.0,255794.0,328.0,46336.0,419.0,32295721,0.419594852,0.0
142411,TULS_C4,1/1/2003,0.06,0.13,4.5,2.0,2.5,400093077.72,1559056,0.552,302280.0,139.0,322371.0,328.0,88204.0,419.0,43154184,0.420410766,0.56
142411,TULS_C4,1/1/2004,0.06,0.13,4.5,0.0,4.5,427800976.65,1654444,0.5589999999999999,342629.0,139.0,322371.0,328.0,102273.0,419.0,45349175,0.41886993899999997,1.0
142411,TULS_C4,1/1/2007,0.06,0.13,4.5,0.0,4.5,481154133.86,1823723,0.575,416198.0,139.0,322371.0,328.0,113189.0,419.0,49974031,0.41564994200000005,1.0
142411,TULS_D3,1/1/1990,0.09,0.36,7.5,7.5,0.0,0.0,0,0.266,0.0,,0.0,,0.0,419.0,0,0.465341965,0.0
142411,TULS_D3,10/28/1995,0.09,0.36,7.5,6.0,2.0,94924712.9,78754,0.266,,,,,36098.0,419.0,13152862,0.465341965,0.27
142411,TULS_D3,4/1/1997,0.09,0.36,7.5,3.0,4.5,168724962.48,138390,0.266,,,,,62234.0,419.0,19750310,0.436311867,0.6
142411,TULS_D3,1/1/2000,0.09,0.36,7.5,2.5,5.0,300660093.11,226964,0.266,0.0,139.0,,,105370.0,419.0,32295721,0.419594852,0.67
142411,TULS_D3,1/1/2003,0.09,0.36,7.5,0.0,7.5,400093077.72,307528,0.266,0.0,139.0,,,147237.0,419.0,43154184,0.420410766,1.0
142411,TULS_D3,1/1/2004,0.09,0.36,7.5,0.0,7.5,427800976.65,330891,0.266,0.0,139.0,,,161307.0,419.0,45349175,0.41886993899999997,1.0
142411,TULS_D3,1/1/2007,0.09,0.36,7.5,0.0,7.5,481154133.86,380708,0.261,0.0,139.0,,,187904.0,419.0,49974031,0.41564994200000005,1.0
142411,TULS_D4,10/28/1995,0.09,0.49,22.5,21.0,2.0,94924712.9,556362,0.373,41977.0,139.0,60019.0,328.0,123765.0,419.0,13152862,0.465341965,0.09
142411,TULS_D4,4/1/1997,0.09,0.49,22.5,19.0,4.0,168724962.48,984422,0.389,83097.0,139.0,94819.0,328.0,163164.0,419.0,19750310,0.436311867,0.18
142411,TULS_D4,1/1/2000,0.09,0.49,22.5,10.0,12.5,300660093.11,1756648,0.40700000000000003,212075.0,139.0,171370.0,328.0,237554.0,419.0,32295721,0.419594852,0.56
142411,TULS_D4,1/1/2003,0.09,0.49,22.5,7.5,15.0,400093077.72,2288850,0.392,289738.0,139.0,210957.0,328.0,303770.0,419.0,43154184,0.420410766,0.67
142411,TULS_D4,1/1/2004,0.09,0.49,22.5,2.0,20.5,427800976.65,2432245,0.381,297535.0,139.0,210957.0,328.0,324093.0,419.0,45349175,0.41886993899999997,0.91
142411,TULS_D4,1/1/2007,0.09,0.49,22.5,0.0,22.5,481154133.86,2799185,0.35600000000000004,320888.0,139.0,210957.0,328.0,368861.0,419.0,49974031,0.41564994200000005,1.0
142411,TULS_E2,10/28/1995,0.09,0.3,7.0,7.0,0.0,94924712.9,372686,0.419,45475.0,139.0,16607.0,328.0,119882.0,419.0,13152862,0.465341965,0.0
142411,TULS_E2,4/1/1997,0.09,0.3,7.0,7.0,0.0,168724962.48,598499,0.43799999999999994,90021.0,139.0,22246.0,328.0,195302.0,419.0,19750310,0.436311867,0.0
142411,TULS_E2,1/1/2000,0.09,0.3,7.0,7.0,0.0,300660093.11,969279,0.44299999999999995,145564.0,139.0,47969.0,328.0,296029.0,419.0,32295721,0.419594852,0.0
142411,TULS_E2,1/1/2003,0.09,0.3,7.0,2.5,4.5,400093077.72,1229673,0.43,151777.0,139.0,86641.0,328.0,364871.0,419.0,43154184,0.420410766,0.64
142411,TULS_E2,1/1/2004,0.09,0.3,7.0,0.0,7.0,427800976.65,1294859,0.426,151777.0,139.0,96297.0,328.0,386490.0,419.0,45349175,0.41886993899999997,1.0
142411,TULS_E2,1/1/2007,0.09,0.3,7.0,0.0,7.0,481154133.86,1376342,0.41700000000000004,151777.0,139.0,107943.0,328.0,405520.0,419.0,49974031,0.41564994200000005,1.0
142411,TULS_E3,10/28/1995,0.09,0.44,27.0,12.5,15.0,94924712.9,1294124,0.473,164410.0,139.0,315527.0,328.0,128152.0,419.0,13152862,0.465341965,0.56
142411,TULS_E3,4/1/1997,0.09,0.44,27.0,0.0,27.0,168724962.48,2046737,0.436,325462.0,139.0,334093.0,328.0,200362.0,419.0,19750310,0.436311867,1.0
142411,TULS_E3,1/1/2000,0.09,0.44,27.0,0.0,27.0,300660093.11,3443803,0.405,491818.0,139.0,472640.0,328.0,333050.0,419.0,32295721,0.419594852,1.0
142411,TULS_E3,1/1/2003,0.09,0.44,27.0,0.0,27.0,400093077.72,4676304,0.384,569481.0,139.0,637418.0,328.0,436445.0,419.0,43154184,0.420410766,1.0
142411,TULS_E3,1/1/2004,0.09,0.44,27.0,0.0,27.0,427800976.65,5008722,0.374,569481.0,139.0,672722.0,328.0,480338.0,419.0,45349175,0.41886993899999997,1.0
142411,TULS_E3,1/1/2007,0.09,0.44,27.0,0.0,27.0,481154133.86,5403138,0.361,569481.0,139.0,715193.0,328.0,510082.0,419.0,49974031,0.41564994200000005,1.0
142411,TULS_E5,1/1/1990,0.08,0.65,20.0,20.0,0.0,0.0,0,0.29,0.0,,0.0,,0.0,419.0,0,0.465341965,0.0
142411,TULS_E5,10/28/1995,0.08,0.65,20.0,20.0,0.0,94924712.9,70003,0.29,,,,,43011.0,419.0,13152862,0.465341965,0.0
142411,TULS_E5,4/1/1997,0.08,0.65,20.0,20.0,0.0,168724962.48,111518,0.273,,,,,55848.0,419.0,19750310,0.436311867,0.0
142411,TULS_E5,1/1/2000,0.08,0.65,20.0,16.5,3.5,300660093.11,419135,0.375,17674.0,139.0,81386.0,328.0,94752.0,419.0,32295721,0.419594852,0.18
142411,TULS_E5,1/1/2003,0.08,0.65,20.0,15.0,5.0,400093077.72,845302,0.40399999999999997,58059.0,139.0,198677.0,328.0,119759.0,419.0,43154184,0.420410766,0.25
142411,TULS_E5,1/1/2004,0.08,0.65,20.0,9.5,10.5,427800976.65,935242,0.413,73380.0,139.0,212825.0,328.0,119759.0,419.0,45349175,0.41886993899999997,0.53
142411,TULS_E5,1/1/2007,0.08,0.65,20.0,9.5,10.5,481154133.86,1105021,0.429,119676.0,139.0,223785.0,328.0,138630.0,419.0,49974031,0.41564994200000005,0.53
142414,TULS_B5,9/4/1997,0.04,0.33,13.5,0.0,14.5,16646497.25,298847,0.161,18660.0,106.0,,,,,90974,0.152839897,1.0
142414,TULS_C5,9/4/1997,0.04,0.16,8.5,8.5,0.0,16646497.25,45631,0.295,,,,,,,90974,0.152839897,0.0
142414,TULS_B1,9/4/1997,0.05,0.12,3.59,3.59,0.0,16646497.25,59797,0.124,,,,,,,90974,0.152839897,0.0
142414,TULS_B2,9/4/1997,0.05,0.59,17.41,17.41,0.0,16646497.25,376764,0.585,121292.0,106.0,,,,,90974,0.152839897,0.0
142414,TULS_B3,9/4/1997,0.03,0.2,9.0,9.0,0.0,16646497.25,80992,0.12300000000000001,,,,,,,90974,0.152839897,0.0
